,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,Manhattan distance (miles),pickup_hour_min,pickup_hour,pickup_month,pickup_day,pickup_weekday,pickup_area_0,dropoff_area_0,pickup_area_1,dropoff_area_1,pickup_area_2,dropoff_area_2,pickup_area_3,dropoff_area_3,pickup_area_4,dropoff_area_4,pickup_area_5,dropoff_area_5,pickup_area_6,dropoff_area_6,pickup_area_7,dropoff_area_7,pickup_area_8,dropoff_area_8,pickup_area_9,dropoff_area_9,pickup_area_10,dropoff_area_10,pickup_area_11,dropoff_area_11,pickup_area_12,dropoff_area_12,pickup_area_13,dropoff_area_13,pickup_area_14,dropoff_area_14,trip_duration
721755,1,2,-73.98112487792969,40.752952575683594,-73.99292755126953,40.73390579223633,0,1.933610200881958,420,16,6,11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,711
1124716,1,1,-73.98194885253906,40.72819519042969,-73.85075378417969,40.72728729248047,0,6.949515342712402,100,2,2,20,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493
913049,2,5,-73.97807312011719,40.75214385986328,-73.99015045166016,40.75178527832031,0,0.6584953665733337,238,9,6,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,597
79725,1,1,-73.94879150390625,40.773948669433594,-73.95911407470703,40.76826095581055,0,0.9339640736579895,468,18,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,302
333463,2,1,-73.98218536376953,40.77280044555664,-73.97279357910156,40.7590217590332,0,1.443446159362793,585,22,6,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,466
247954,2,1,-73.9946060180664,40.76591491699219,-74.0112533569336,40.715572357177734,0,4.3471479415893555,238,8,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,925
745120,1,1,-73.9855728149414,40.76329803466797,-73.97744750976562,40.79214859008789,0,2.4170761108398438,590,23,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,620
1121279,2,5,-73.9813461303711,40.78068923950195,-73.97193145751953,40.78622817993164,0,0.8760232329368591,506,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
152119,1,1,-73.94579315185547,40.773380279541016,-73.9450454711914,40.78273010253906,0,0.6843878626823425,313,11,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,420
499155,2,1,-73.96627807617188,40.76485061645508,-73.9716796875,40.78377151489258,0,1.588991641998291,469,19,5,22,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558
508541,2,1,-74.00556945800781,40.726444244384766,-73.97787475585938,40.730491638183594,0,1.7331058979034424,353,13,2,24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1005
362809,1,1,-73.86318969726562,40.7698860168457,-73.9725570678711,40.75699234008789,0,6.627175807952881,325,12,3,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255
775898,2,1,-73.95974731445312,40.81393051147461,-73.93992614746094,40.789398193359375,0,2.731954336166382,541,21,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,754
483441,1,1,-74.00538635253906,40.70698165893555,-73.98932647705078,40.736026763916016,0,2.847485065460205,535,22,6,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,667
662849,2,2,-74.00148010253906,40.75672912597656,-73.9725570678711,40.78107833862305,0,3.1977851390838623,343,14,4,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1231
85545,1,1,-73.98207092285156,40.778202056884766,-73.97280883789062,40.78337478637695,0,0.8427679538726807,446,18,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
208741,1,1,-73.9820556640625,40.774784088134766,-73.97698974609375,40.79204177856445,0,1.456575632095337,461,19,4,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,390
882207,2,1,-73.9794921875,40.78163146972656,-73.95826721191406,40.78165054321289,0,1.114594578742981,284,10,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,694
1119615,1,1,-74.00749206542969,40.72789764404297,-74.00015258789062,40.728519439697266,0,0.42818090319633484,208,7,4,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
435296,2,1,-73.979736328125,40.78622817993164,-73.99201202392578,40.759220123291016,0,2.5074684619903564,293,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,604
845836,2,1,-73.95645904541016,40.7783317565918,-73.96233367919922,40.764617919921875,0,1.2544429302215576,419,17,4,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,323
978577,2,1,-73.9546890258789,40.786460876464844,-73.9645004272461,40.79206085205078,0,0.9009999632835388,430,16,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,248
681703,1,1,-73.98269653320312,40.750736236572266,-73.98524475097656,40.727630615234375,0,1.7280665636062622,80,1,2,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,601
796860,2,5,-73.95025634765625,40.77140808105469,-73.96049499511719,40.76234436035156,0,1.1625361442565918,389,15,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228
242381,2,1,-73.99259948730469,40.718753814697266,-74.00265502929688,40.739585876464844,0,1.965386986732483,33,1,4,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679
685490,1,1,-73.96040344238281,40.766075134277344,-73.96846008300781,40.765113830566406,0,0.4890128970146179,225,9,5,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,303
884019,1,1,-73.98668670654297,40.75590515136719,-73.80406188964844,40.71238327026367,1,12.585728645324707,483,19,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2141
112978,2,1,-73.98155212402344,40.76370620727539,-73.98871612548828,40.74272155761719,0,1.823860764503479,265,9,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,544
808969,2,5,-73.86351013183594,40.76976013183594,-73.97551727294922,40.76546859741211,0,6.172098636627197,276,10,3,13,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619
437144,1,1,-73.9766616821289,40.757442474365234,-74.00723266601562,40.675899505615234,0,7.230722904205322,600,23,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2072
465685,1,1,-73.98200225830078,40.762420654296875,-73.87086486816406,40.774105072021484,0,6.637242794036865,308,11,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2215
367345,2,1,-73.98420715332031,40.739315032958984,-73.97662353515625,40.7393913269043,0,0.40328773856163025,217,9,2,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,264
709247,1,1,-73.98558044433594,40.74143600463867,-74.00263977050781,40.715423583984375,0,2.690244197845459,294,12,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1108
750763,2,1,-73.98530578613281,40.7316780090332,-73.99150848388672,40.737613677978516,0,0.7351595163345337,261,9,1,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,389
337260,2,1,-73.97281646728516,40.75799560546875,-73.98059844970703,40.75112533569336,0,0.8823875784873962,232,8,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,418
869180,2,1,-73.9862060546875,40.76215744018555,-73.97645568847656,40.78242874145508,0,1.9103490114212036,103,4,4,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,358
948426,1,1,-73.98216247558594,40.75686264038086,-73.98106384277344,40.7844123840332,0,1.9586596488952637,354,13,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1084
1008085,1,1,-73.79002380371094,40.643550872802734,-73.97020721435547,40.76003646850586,0,17.50815773010254,361,15,3,31,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3681
961216,1,1,-74.01153564453125,40.71574020385742,-74.00094604492188,40.70880889892578,0,1.034262776374817,356,13,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,333
1097096,2,1,-73.97061157226562,40.76504898071289,-73.98371887207031,40.749961853027344,0,1.7287203073501587,241,10,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,916
354609,2,6,-73.958251953125,40.78474044799805,-73.95439147949219,40.76403045654297,0,1.6315289735794067,394,15,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1124
191961,2,3,-73.96711730957031,40.77218246459961,-73.98735046386719,40.75752639770508,0,2.0727171897888184,521,20,1,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,448
802444,1,1,-73.99261474609375,40.76358413696289,-73.9830551147461,40.77666473388672,0,1.4041508436203003,305,12,4,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,146
807415,1,1,-73.95508575439453,40.78014373779297,-74.01427459716797,40.71477508544922,0,7.615214824676514,192,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1282
1109534,2,1,-73.96865844726562,40.7547607421875,-73.97586059570312,40.72856140136719,0,2.185737133026123,495,19,2,26,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650
949625,1,1,-73.7895736694336,40.646881103515625,-73.99584197998047,40.69829559326172,0,14.388571739196777,28,1,4,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1371
1092819,1,1,-73.97341918945312,40.75532531738281,-73.98410034179688,40.74140167236328,0,1.5212305784225464,386,14,6,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,455
769392,2,1,-73.95418548583984,40.779151916503906,-73.97347259521484,40.77979278564453,0,1.0558942556381226,203,6,5,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,475
61938,1,2,-73.9332275390625,40.795127868652344,-73.94988250732422,40.802154541015625,0,1.358262062072754,179,7,2,12,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
316802,2,1,-73.98320770263672,40.693668365478516,-73.97640228271484,40.73247146606445,0,3.0349252223968506,482,18,3,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000
455989,2,2,-73.95525360107422,40.76564025878906,-73.96965026855469,40.75339126586914,0,1.6005204916000366,364,14,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,549
144632,1,1,-73.87306213378906,40.774070739746094,-73.9887466430664,40.76902389526367,0,6.416742324829102,371,13,6,26,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2262
730661,1,2,-73.98109436035156,40.774375915527344,-73.98884582519531,40.773948669433594,0,0.43610021471977234,442,16,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,339
735715,2,5,-74.00988006591797,40.70356750488281,-73.93405151367188,40.7938232421875,0,10.209850311279297,294,11,4,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1475
68082,1,1,-73.96580505371094,40.795223236083984,-73.99717712402344,40.73736572265625,0,5.637507438659668,217,8,4,14,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276
584248,1,2,-74.0050277709961,40.72044372558594,-73.9912338256836,40.74513244628906,0,2.427757740020752,291,12,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,503
769848,1,1,-73.978271484375,40.763240814208984,-73.95619201660156,40.77463150024414,0,1.9444077014923096,485,20,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,562
882455,1,1,-74.01463317871094,40.7171516418457,-74.01103973388672,40.707611083984375,0,0.8469830751419067,152,6,1,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,307
817305,2,1,-73.99864959716797,40.71722412109375,-73.9900894165039,40.75636291503906,0,3.1501026153564453,529,20,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,905
771887,2,1,-73.96634674072266,40.7618293762207,-73.95012664794922,40.772178649902344,0,1.565148115158081,538,20,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,301
987250,1,1,-73.9821548461914,40.727970123291016,-73.98067474365234,40.75054168701172,0,1.6351916790008545,199,8,2,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,838
276326,2,1,-73.96563720703125,40.75959014892578,-73.96102905273438,40.767208099365234,0,0.7674441337585449,260,9,1,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,406
689272,1,1,-73.96975708007812,40.759490966796875,-73.97252655029297,40.75467300415039,0,0.47776347398757935,424,17,3,26,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
1111895,1,1,-73.98894500732422,40.74932861328125,-74.00245666503906,40.74219512939453,0,1.2012770175933838,364,15,4,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475
239099,2,1,-74.00360107421875,40.73857116699219,-73.99267578125,40.71310806274414,0,2.3304316997528076,64,1,5,17,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
742939,2,1,-73.92704772949219,40.744361877441406,-73.83850860595703,40.72367858886719,0,6.073789119720459,108,4,6,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,822
241433,2,1,-73.9817886352539,40.76496124267578,-74.01648712158203,40.70497131347656,0,5.959893226623535,217,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1832
325132,2,1,-73.96086120605469,40.76546096801758,-73.9614486694336,40.760108947753906,0,0.4001253843307495,318,13,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156
443836,1,1,-74.0100326538086,40.715843200683594,-73.9749984741211,40.74150848388672,0,3.6103687286376953,261,9,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1310
449834,1,1,-74.00650024414062,40.73934555053711,-73.97679901123047,40.76051330566406,0,3.019489288330078,270,10,2,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708
166705,2,1,-73.95703125,40.76637649536133,-73.99844360351562,40.7618293762207,0,2.4863946437835693,243,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1751
1043668,1,1,-73.99302673339844,40.756473541259766,-73.99323272705078,40.75624465942383,0,0.02660220116376877,343,14,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
852817,1,1,-73.98307800292969,40.72261047363281,-73.99480438232422,40.72798156738281,0,0.9862267971038818,533,22,2,29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
641864,2,1,-73.96067810058594,40.772491455078125,-73.96749114990234,40.78778076171875,0,1.4124114513397217,438,16,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,403
957690,1,1,-73.96019744873047,40.77027130126953,-73.95575714111328,40.77960968017578,0,0.877315878868103,393,14,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,211
22804,2,1,-73.99166107177734,40.749420166015625,-73.97528839111328,40.748085021972656,0,0.9513123035430908,436,18,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,623
1008717,2,2,-73.98465728759766,40.75394058227539,-73.96344757080078,40.7577018737793,0,1.3724794387817383,473,19,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,660
792057,1,4,-73.871337890625,40.773921966552734,-73.984375,40.759056091308594,0,6.955421447753906,471,18,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3845
870937,2,5,-73.99376678466797,40.721038818359375,-73.99455261230469,40.745338439941406,0,1.7179896831512451,516,21,4,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1163
582114,1,1,-73.99671936035156,40.71910095214844,-74.00402069091797,40.733455657958984,0,1.3738328218460083,112,4,4,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
800021,2,1,-73.86315155029297,40.76972961425781,-73.98548889160156,40.752071380615234,0,7.6363701820373535,346,14,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2334
1000393,2,1,-73.98762512207031,40.71826171875,-73.94730377197266,40.728057861328125,0,2.792874574661255,125,4,4,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,454
259267,1,1,-73.99429321289062,40.75086212158203,-73.96224975585938,40.776084899902344,0,3.4219415187835693,505,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,990
1080687,2,1,-73.98892974853516,40.77412033081055,-73.99107360839844,40.73746109008789,0,2.64205002784729,131,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,858
1036209,1,3,-73.99143981933594,40.746734619140625,-74.00276947021484,40.736289978027344,0,1.315273642539978,273,9,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388
776915,2,6,-73.78202819824219,40.64469909667969,-73.95857238769531,40.80271911621094,0,20.18272590637207,461,17,2,18,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729
790917,1,2,-73.9876708984375,40.749908447265625,-73.9903335571289,40.756752014160156,0,0.6119512915611267,461,17,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,388
122288,2,1,-73.97512817382812,40.75495529174805,-73.96469116210938,40.76975631713867,0,1.5689671039581299,196,7,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,466
385699,1,1,-74.01481628417969,40.71630859375,-73.9879150390625,40.734371185302734,0,2.658750057220459,267,10,1,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1274
63147,2,1,-73.98111724853516,40.74161148071289,-74.01385498046875,40.714561462402344,0,3.5846853256225586,223,8,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1575
691220,1,2,-73.9886474609375,40.73116683959961,-73.95821380615234,40.76062774658203,0,3.6303741931915283,423,17,6,18,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846
641865,1,1,-73.98922729492188,40.76028060913086,-73.95677947998047,40.780738830566406,0,3.1141538619995117,587,22,3,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,782
98901,1,1,-73.94776153564453,40.77900695800781,-73.98783874511719,40.738014221191406,0,4.93079948425293,463,18,3,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1127
866033,2,1,-73.98270416259766,40.760887145996094,-73.97779846191406,40.75226593017578,0,0.852278470993042,474,18,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,575
755698,2,1,-73.98310089111328,40.72663116455078,-74.00032806396484,40.73059844970703,0,1.1780855655670166,467,19,5,14,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667
1141251,2,1,-74.00906372070312,40.63081359863281,-73.95435333251953,40.77422332763672,0,12.771690368652344,327,13,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2588
956977,2,1,-73.96239471435547,40.778961181640625,-73.98388671875,40.76056671142578,0,2.396601915359497,337,14,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1952
1024627,2,2,-73.97859191894531,40.785621643066406,-73.97157287597656,40.79225158691406,0,0.8256232738494873,355,14,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
732881,1,1,-73.98169708251953,40.76470184326172,-73.97886657714844,40.78248596191406,0,1.3756587505340576,536,21,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,518
311954,1,1,-74.00511169433594,40.74080276489258,-73.98341369628906,40.76274490356445,0,2.652853012084961,587,23,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1080
158817,2,1,-73.98553466796875,40.73552703857422,-73.9766845703125,40.76254653930664,0,2.3289384841918945,187,7,1,29,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753
28163,1,1,-73.97328186035156,40.758968353271484,-73.97462463378906,40.764808654785156,0,0.4734515845775604,225,8,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
496534,2,4,-74.0126724243164,40.70241928100586,-73.98880767822266,40.7413215637207,0,3.937573194503784,376,14,6,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,798
682161,1,1,-73.96797943115234,40.75949478149414,-73.97921752929688,40.787174224853516,0,2.499613046646118,569,23,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648
53603,1,1,-73.9889907836914,40.744651794433594,-73.98294067382812,40.755794525146484,0,1.0863908529281616,428,17,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,640
357423,1,1,-74.00780487060547,40.73210144042969,-74.0029525756836,40.73917770385742,0,0.7429783940315247,244,8,6,10,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333
727539,2,1,-73.94658660888672,40.776649475097656,-73.96539306640625,40.80030822753906,0,2.6190261840820312,275,10,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,734
180440,1,2,-73.96961212158203,40.76034927368164,-73.97994995117188,40.75474548339844,0,0.9290832281112671,452,17,6,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808
20464,2,1,-73.98907470703125,40.736595153808594,-73.9919662475586,40.73100662231445,0,0.5373902320861816,552,21,5,14,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
846466,1,1,-74.00529479980469,40.72146224975586,-73.953125,40.78697967529297,0,7.259726047515869,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1388
